0	0.147	0.42	0	0	1	0.875	0.018	1	1	0.03	1	0	0.15	0.006	1
1	0.222	0.021	0.5	0.5	0.923	0.5	0.009	1	1	0.03	0	0	0.13	0.005	1
1	0.648	0.336	0	0	0	0	0.506	1	1	0.164	1	0	0.015	0.003	1
1	0.324	0.328	0	0	0.538	0.5	0.158	1	1	0.179	1	0	0	0.002	1
1	0.253	0.051	0	0	0.615	0.875	0.026	1	1	0.015	0	0	0.12	0.001	1
1	0.41	0.497	0	0	0.615	0.5	0.303	1	1	0.09	1	0	0.035	0	1
1	0.677	1	0.5	0.5	0.538	0.5	1	1	1	0.597	0	0	0	0	1
1	0.644	0.241	0	0	0.538	0.875	0.092	1	1	0.164	1	0	0	0.003	1
0	0.433	0.073	0.5	0.5	0.769	0.875	0.004	1	1	0.343	1	0	0.228	0.012	1
1	0.288	0.159	0	0	0.923	0.875	0.212	1	1	0.045	0	0	0.156	0.003	1
1	0.44	0.055	0	0	0.308	0.375	0.123	0	0	0	0	0	0.108	0	1
1	0.161	0.024	0	0	0.538	0.5	0.006	0	0	0	0	0	0.05	0	1
0	0.19	0.018	0	0	0.538	0.875	0.031	1	0	0	1	0	0.246	0	1
1	0.194	0.036	0	0	0.769	0.5	0.061	1	0	0	1	0	0.14	0	1
1	0.376	0.073	0	0	0.615	0.5	0.001	1	0	0	1	0	0.2	0.058	1
1	0.336	0.089	0	0	0.615	0.5	0	1	0	0	1	0	0.12	0.002	1
1	0.325	0.107	0	0	0.923	0.875	0.26	1	0	0	1	0	0	0	1
1	0.152	0.415	0.5	0.5	0.615	0.5	0.029	1	0	0	1	0	0.08	0.003	1
1	0.15	0	0	0	0.923	0.5	0.003	1	0	0	0	0	0	0	1
1	0.485	0.018	0	0	0.308	0.875	0.175	1	0	0	1	0	0.16	0	1
1	0.468	0.107	0	0	0.769	0.875	0.211	1	1	0.164	0	0	0.04	0	1
1	0.683	0.438	0	0	0.462	0.5	0.044	1	1	0.06	1	0	0.1	0	1
1	0.284	0.577	0	0	0.077	0.5	0.105	1	1	0.134	0	0	0.125	0.007	1
0	0.153	0.028	0.5	0.5	0.769	0.5	0.053	1	1	0.03	1	0	0.04	0.004	1
0	0.106	0.03	0	0	0.769	0.5	0.056	1	1	0.015	0	0	0	0	1
1	0.205	0.152	0	0	0.923	0.5	0.151	1	1	0.015	1	0	0.06	0	1
1	0.324	0.055	0	0	0.923	0.5	0.054	1	1	0.015	1	0	0.26	0.5	1
0	0.353	0.036	0	0	0.538	0.5	0.07	1	1	0.164	0	0	0	0.005	1
1	0.187	0.013	0	0	0.462	0.5	0.009	1	1	0.045	0	0	0.13	0.151	1
1	0.615	0.232	0	0	0.231	0.5	0.221	1	1	0.224	0	0	0	0.112	1
1	0.7	0.251	0	0	0.462	0.5	0.491	1	1	0.09	1	0	0.18	0.013	1
0	0.111	0.369	0	0	0.923	0.875	0.012	1	1	0.015	1	0	0.04	0.001	1
1	0.415	0.222	0	0	0.769	0.5	0.001	1	1	0.015	0	0	0.1	0.003	1
0	0.175	0.446	0	0	0.385	0.5	0.053	1	1	0.179	1	0	0.06	0.006	1
0	0.483	0.238	0	0	0.769	0.5	0.259	1	1	0.045	1	0	0	0	1
0	0.155	0.321	0	0	0.769	0.5	0.298	1	1	0.075	1	0	0.06	0	1
1	0.336	0.179	0	0	1	0.875	0.263	1	1	0.09	1	0	0	0.01	1
1	0.143	0.393	0	0	0.769	0.5	0.088	1	1	0.104	1	0	0.05	0.008	1
1	0.328	0.152	0	0	0.308	0.375	0.114	1	1	0.03	0	0	0.137	0.006	1
0	0.233	0.125	0	0	0.615	0.5	0.029	1	0	0	0	1	0.14	0	1
1	0.857	0.196	0	0	0.692	1	0.456	1	1	0.015	1	0	0	0	1
1	0.106	0.066	0	0	0.538	0.5	0.079	1	1	0.015	0	0	0.05	0.002	1
1	0.357	0.179	0	0	0.538	0.375	0.088	1	1	0.09	0	0	0	0.004	1
1	0.3	0.196	0	0	0.769	0.875	0.193	1	1	0.179	1	0	0.204	0.01	1
1	0.553	0.232	0	0	0.769	0.875	0.211	1	0	0	1	0	0.175	0	1
1	0.415	0.019	0.5	0.5	0.385	0.5	0.018	1	1	0.045	0	0	0.1	0.01	1
1	0.315	0.098	0	0	0.462	0.5	0.149	1	1	0.09	0	0	0.102	0	1
0	0.081	0.339	0	0	0.615	0.5	0.057	1	1	0.09	1	0	0.02	0.006	1
0	0.209	0.482	0	0	0.769	0.875	0.175	1	1	0.03	0	0	0	0.05	1
0	0.679	0.571	0	0	0.154	0	0	1	1	0.224	0	0	0	0.002	1
1	0.464	0.01	0.5	0.5	0.923	0.875	0.061	1	1	0.119	0	0	0.05	0.004	1
1	0.136	0.393	0	0	0.615	0.5	0.07	1	1	0.015	0	0	0.04	0.003	1
1	0.214	0.059	0	0	0.923	0.875	0.178	1	1	0.134	0	0	0.2	0.008	1
1	0.303	0.089	0	0	0.923	0.875	0.096	1	1	0.09	0	0	0.08	0.021	1
1	0.151	0.054	0	0	0.769	0.5	0.083	1	1	0.045	1	0	0	0.006	1
0	0.422	0.269	0.5	0.5	0.769	0.875	0.281	1	1	0.209	0	0	0	0.023	1
0	0.266	0.232	0	0	0.538	0.375	0.14	1	1	0.104	1	0	0	0.031	1
0	0.62	0.536	0	0	0.538	0.5	0.193	1	1	0.209	0	0	0	0.022	1
0	0.523	0.016	0	0	0.923	0.875	0.015	1	1	0.164	1	0	0.22	0	1
0	0.708	0.357	0	0	0.769	0.5	0.14	1	1	0.209	0	0	0	0.016	1
1	0.374	0.232	0	0	0.462	0.875	0.149	1	1	0.179	1	0	0.047	0	1
1	0.148	0.089	0	0	0.538	0.5	0.038	1	1	0.164	1	0	0.03	0.022	1
1	0.302	0.054	0	0	0.923	0.875	0.193	1	1	0.045	1	0	0	0	1
0	0.126	0.411	0.5	0.5	0.154	0.25	0	1	1	0.164	1	0	0	0	1
0	0.234	0.109	0.5	0.5	1	0.875	0.089	1	1	0.015	0	0	0.035	0	1
1	0.226	0.071	0	0	0.231	0.875	0.146	1	1	0.03	1	0	0.091	0	1
1	0.221	0.071	0	0	1	0.875	0.035	1	1	0.06	0	0	0.07	0.075	1
1	0.48	0.071	0	0	0.462	0.5	0.061	1	1	0.03	1	0	0	0	1
1	0.18	0.061	0	0	1	0.5	0.058	1	1	0.015	1	0	0.198	0	1
1	0.29	0.063	0.5	0.5	0.692	0.875	0.001	1	0	0	1	0	0.197	0	1
0	0.743	0.589	0	0	0.769	0.5	0.386	1	0	0	1	0	0.011	0.106	1
1	0.089	0.339	0	0	0.769	0.5	0.035	1	0	0	1	0	0.03	0.004	1
0	0.295	0.019	0	0	0.923	0.5	0.001	1	0	0	0	0	0.22	0.112	1
1	0.364	0.116	0	0	0.769	0.875	0.316	1	0	0	1	0	0.051	0.006	1
1	0.377	0.04	0.5	0.5	0.077	0.5	0.053	0	0	0	1	0	0.216	0	1
0	0.18	0.091	0.5	0.5	0.385	0.5	0.009	1	0	0	1	0	0.185	0	1
1	0.438	0	0	0	0.538	0.375	0.526	1	0	0	0	0	0	0	1
1	0.671	0.446	0	0	0.231	0.875	0.281	1	0	0	1	0	0.012	0.02	1
0	0.573	0.485	0	0	0.231	0.875	0.298	1	0	0	1	0	0	0	1
1	0.142	0.375	0	0	0.769	0.875	0.047	1	0	0	0	0	0.05	0	1
1	0.21	0.054	0.5	0.5	0.615	0.5	0.013	1	0	0	1	0	0.13	0.011	1
1	0.179	0.446	0	0	0.385	0.5	0.105	1	0	0	1	1	0.01	0	1
0	0.196	0.309	0	0	0.385	0.5	0.05	1	0	0	0	0	0.08	0.002	1
0	0.074	0.33	0	0	0.769	0.5	0.042	1	1	0.06	0	0	0.03	0.005	1
1	0.102	0.292	0	0	0.385	0.5	0.069	1	1	0.209	0	0	0.03	0.002	1
1	0.538	0.01	0	0	0.538	0.375	0.526	1	1	0.299	0	0	0	0.15	1
0	0.119	0.083	0	0	0.308	0.375	0.018	1	1	0.06	0	1	0.04	0	1
0	0.11	0.107	0	0	0.769	0.5	0.006	1	1	0.045	0	0	0.05	0	1
0	0.688	0.696	0	0	0.538	0.5	0.193	1	1	0.104	0	0	0	0.03	1
0	0.138	0.202	0	0	0.769	0.5	0.091	1	1	0.104	0	0	0.065	0.033	1
1	0.556	0.304	0	0	0.538	0.875	0.439	1	1	0.134	0	0	0.091	0.017	1
1	0.417	0.232	0	0	0.385	0.375	0.123	1	1	0.015	0	0	0	0.005	1
1	0.426	0.179	0	0	0.538	0.5	0.175	1	1	0.104	0	0	0	0.031	1
0	0.237	0.037	0	0	0.538	0.5	0.088	1	1	0.075	1	0	0.15	0.014	1
0	0.307	0.165	0	0	0.769	0.875	0.057	1	1	0.03	0	0	0	0	1
1	0.12	0.375	0	0	0.538	0.5	0.105	1	0	0	1	0	0	0	1
1	0.444	0.034	0	0	1	0.5	0.088	1	0	0	0	0	0.255	0.006	1
1	0.142	0.057	0.5	0.5	0.615	0.5	0.108	1	1	0.09	0	0	0.04	0	1
1	0.329	0.144	0.5	0.5	0.308	0.375	0.298	1	1	0.104	1	0	0.098	0	1
1	0.23	0.18	0.5	0.5	0.538	0.375	0.053	1	1	0.119	1	0	0.072	0	1
1	0.308	0.113	0.5	0.5	1	0.5	0.111	1	1	0.045	1	0	0.19	0	1
1	0.546	0.272	0	0	0.615	0.875	0.544	1	1	0.179	0	0	0	0.008	1
1	0.22	0.073	0.5	0.5	0.385	0.5	0.07	1	1	0.045	1	0	0.185	0.006	1
1	0.14	0.359	0	0	1	0.5	0.001	1	1	0.134	0	0	0.03	0.004	1
0	0.438	0.036	0	0	0.308	0.375	0.079	1	0	0	1	0	0	0.003	1
1	0.358	0.076	0.5	0.5	0.615	0.5	0.003	1	1	0.015	0	0	0.025	0.012	1
0	0.344	0.429	0	0	0.769	0.875	0.491	1	1	0.119	0	0	0	0.066	1
1	0.237	0.333	0	0	0.769	0.875	0.199	1	1	0.09	0	0	0.191	0.002	1
1	0.409	0.152	0	0	0.538	0.375	0.228	1	1	0.239	0	0	0.059	0.012	1
1	0.168	0.237	0.5	0.5	0.077	0.5	0.193	1	0	0	1	1	0.05	0	1
1	0.735	0.518	0	0	0	0	0.632	1	1	0.224	1	0	0	0.01	1
1	0.148	0.411	0	0	0.308	0.5	0.123	1	1	0.134	0	0	0.028	0.007	1
1	0.205	0.097	0.5	0.5	0.923	0.5	0.184	1	1	0.015	0	0	0.106	0	1
1	0.546	0.125	0	0	0.385	0.5	0.123	1	0	0	0	1	0.115	0	1
1	0.435	0.144	0	0	0.923	0.875	0.246	1	1	0.119	0	0	0.16	0	1
1	0.669	0.411	0	0	0	0	0.175	1	1	0.075	0	0	0	0.089	1
1	0.638	0.344	0	0	0.692	0.5	0.304	1	1	0.075	0	0	0	0	1
0	0.082	0.33	0.5	0.5	0.538	0.5	0.035	1	1	0.06	1	0	0.04	0.005	1
0	0.577	0.448	0	0	0.385	0.5	0.08	1	1	0.045	1	0	0.078	0	1
1	0.82	0.393	0	0	0.692	1	0.702	1	1	0.104	1	0	0.011	0	1
0	0.061	0.321	0	0	0.385	0.5	0.048	1	0	0	1	0	0	0	1
0	0.081	0.341	0	0	0.385	0.5	0.003	1	0	0	0	0	0.05	0	1
0	0.381	0.196	0	0	0.769	0.5	0.004	1	0	0	1	0	0.114	0	1
1	0.151	0.143	0	0	0.538	0.375	0.009	1	0	0	1	0	0.08	0	1
1	0.069	0.196	0	0	0.231	0.5	0.018	1	0	0	0	0	0.04	0	1
0	0.139	0.302	0.5	0.5	1	0.5	0.086	0	0	0	0	0	0.082	0	1
1	0.132	0.393	0	0	0.923	0.5	0.023	1	0	0	0	0	0.05	0	1
1	0.181	0.125	0	0	0.923	0.5	0.022	1	1	0.104	0	0	0	0.071	1
0	0.534	0.107	0	0	1	0.5	0.487	1	1	0.03	1	0	0.26	0.017	1
1	0.313	0.063	0	0	1	0.875	0.158	1	1	0.06	1	0	0.127	0.009	1
1	0.221	0.491	0	0	0.615	0.5	0.202	1	0	0	1	0	0.244	0.005	1
0	0.709	0.75	0	0	0.308	0.375	0.351	1	1	0.194	0	0	0	0.067	1
1	0.197	0.009	0	0	0.308	0.375	0	1	0	0	1	0	0	0	1
1	0.462	0.165	0	0	0.769	0.5	0.161	1	0	0	0	1	0	0	1
1	0.388	0.362	0	0	1	0.5	0.088	1	1	0.09	0	0	0.26	0.002	1
1	0.107	0.357	0.5	0.5	0.538	0.5	0.088	1	0	0	0	1	0.02	0	1
1	0.548	0.896	0	0	0.615	0.5	0.061	1	1	0.045	0	0	0.06	0	1
1	0.075	0.071	0	0	0.308	0.5	0.053	1	1	0.03	0	0	0.06	0.003	1
1	0.308	0.109	0.5	0.5	0.538	0.875	0.072	1	1	0.015	1	0	0.09	0.18	1
1	0.496	0.304	0	0	0.923	0.875	0.491	1	1	0.015	1	0	0.044	0.02	1
0	0.094	0.008	0	0	0.769	0.875	0.01	1	1	0.164	0	0	0.04	0.001	1
1	0.128	0.393	0	0	1	0.5	0.01	1	1	0.09	0	0	0.061	0	1
0	0.065	0.393	0	0	1	0.875	0.035	1	1	0.164	0	0	0	0.03	1
1	0.15	0.397	0	0	1	0.875	0.016	1	1	0.015	0	0	0.05	0	1
1	0.729	0.055	0	0	0.769	0.5	0.004	1	0	0	1	0	0.13	0	1
1	0.067	0.006	0	0	0.769	0.625	0.007	0	0	0	0	0	0.1	0	1
1	0.06	0.786	1	1	0	0.75	0	0	0	0	1	0.5	0.225	1	1
1	0.086	0	0.5	0.5	0.462	0.375	0	0	0	0	1	1	0.25	0	1
1	0.365	0.004	0.5	0.5	0.538	0.5	0.053	0	0	0	1	0	0.116	0.001	1
1	0.119	0.054	0	0	0.615	0.5	0.053	0	0	0	0	0	0.075	0	1
0	0.316	0.013	0	0	0.923	0.5	0.013	0	0	0	0	0	0.15	0	1
1	0.553	0.007	0.5	0.5	0.231	0.5	0.009	1	1	0.164	0	0	0.19	0.027	1
0	0.532	0.027	0	0	0.769	0.875	0.096	1	1	0.015	0	0	0.167	0.009	1
1	0.165	0.031	0	0	0.769	0.5	0.162	1	1	0.03	1	0	0.26	0.02	1
1	0.405	0.339	0	0	0.462	0.5	0.228	1	1	0.209	0	0	0.12	0.046	1
0	0.107	0.423	0	0	0.538	0.875	0.211	1	0	0	0	0	0.17	0	1
0	0.081	0.158	0.5	0.5	0.538	0.875	0.105	1	0	0	0	0	0.12	0	1
1	0.086	0.339	0	0	0.615	0.5	0.053	1	0	0	0	0	0.06	0.022	1
0	0.179	0.031	0	0	1	0.875	0.036	1	0	0	1	0	0.08	0.059	1
1	0.102	0.33	0	0	0.538	0.5	0.058	1	1	0.045	1	0	0.02	0	1
1	0.19	0.018	0	0	0.538	0.5	0.051	1	1	0.075	1	0	0.156	0	1
1	0.106	0.25	0	0	0.538	0.5	0.057	1	1	0.045	0	0	0.1	0.014	1
1	0.401	0.179	0	0	0.923	0.5	0.123	1	1	0.149	1	0	0	0	1
0	0.799	0.006	0	0	0	0	0	1	1	0.015	0	0	0.116	0.001	1
1	0.23	0.183	0	0	1	0.5	0.167	1	1	0.03	0	0	0.21	0	1
0	0.238	0.134	0	0	0.538	0.5	0.038	1	1	0.015	1	0	0.186	0	1
1	0.279	0.696	0	0	0.538	0.5	0.246	1	1	0.239	0	0	0	0.05	1
0	0.082	0.321	0	0	0.385	0.5	0.026	1	1	0.03	0	0	0.044	0.006	1
0	0.175	0.107	0	0	0.769	0.875	0.064	1	1	0.284	0	0	0	0.005	1
0	0.269	0.429	0	0	0.538	0.5	0.07	1	1	0.015	0	0	0.11	0	1
1	0.115	0.171	0.5	0.5	0.615	0.5	0.079	1	1	0.015	1	0	0.04	0.003	1
0	0.512	0.143	0	0	0.154	0.25	0	1	0	0	0	0	0.05	0.01	1
0	0.485	0	0	0	0.538	0.5	0.088	1	0	0	0	0	0	0	1
1	0.103	0.356	0	0	0.692	0.125	0	1	0	0	0	0	0	0	1
1	0.037	0.027	0	0	0.538	0.5	0.061	1	1	0.075	1	0	0.176	0.007	1
0	0.229	0.013	0	0	0.769	0.5	0.021	1	1	0.06	0	0	0.04	0	1
1	0.403	0.061	0	0	1	0.5	0.004	1	1	0.075	1	0	0.24	0	1
0	0.258	0.189	0	0	0.692	0.125	0.079	1	1	0.075	1	0	0.05	0.005	1
1	0.144	0.107	0	0	0.462	0.5	0.045	1	1	0.015	0	0	0.13	0.008	1
1	0.161	0.054	0	0	0.077	0.875	0.066	1	1	0.09	0	0	0.1	0.003	1
1	0.308	0.036	0	0	1	0.5	0.026	1	1	0.104	1	0	0.17	0.041	1
1	0.549	0.429	0	0	0.462	0.5	0.561	1	0	0	0	1	0.055	0	1
1	1	0.796	0	0	0.692	1	0.447	1	1	0.015	1	0	0	0.001	1
1	0.597	0.357	0	0	0.308	0.375	0	1	1	0.164	0	0	0	0.012	1
1	0.333	0.536	0	0	0.846	0.625	0.189	1	1	0.134	1	0	0	0.001	1
1	0.394	0.119	0	0	0.615	0.5	0.14	1	1	0.209	0	0	0.192	0.013	1
0	0.138	0.402	0.5	0.5	1	0.875	0.026	1	1	0.06	0	0	0	0.003	1
1	0.447	0.015	0	0	0.538	0.875	0.007	1	1	0.09	0	0	0.11	0.009	1
1	0.251	0.161	0	0	0.615	0.5	0.263	1	1	0.03	1	0	0.165	0	1
0	0.292	0.052	0	0	0.615	0.5	0.038	1	1	0.239	0	0	0.06	0.021	1
1	0.598	0.001	0	0	1	0.875	0.001	1	0	0	0	0	0	0.03	1
0	0.144	0.082	0	0	0.769	0.875	0.08	1	1	0.104	1	0	0.07	0.024	1
0	0.179	0.44	0	0	0.923	0.875	0.123	1	1	0.09	0	0	0.2	0.005	1
1	0.206	0.04	0	0	1	0.875	0.044	1	0	0	0	0	0	0.053	1
1	0.152	0.054	0	0	0.538	0.875	0.05	1	0	0	0	0	0.211	0.002	1
1	0.169	0.441	0	0	0.769	0.875	0.056	1	0	0	1	0	0.06	0	1
1	0.451	0.18	0	0	0.769	0.875	0.447	1	0	0	1	0	0.046	0	1
0	0.112	0.107	0	0	0.385	0.5	0.001	1	0	0	0	0	0.05	0	1
1	0.148	0.411	0	0	0.615	0.875	0.075	1	1	0.164	1	0	0.145	0.003	1
0	0.181	0.103	0	0	1	0.875	0.031	1	0	0	0	0	0.18	0	1
1	0.466	0.013	0.5	0.5	0.538	0.5	0.013	1	1	0.119	1	0	0.15	0.002	1
1	0.726	0.098	0	0	0.615	0.5	0.061	1	1	0.075	1	0	0.03	0.001	1
1	0.115	0.107	0.5	0.5	0.077	0.5	0.038	1	1	0.119	1	0	0.08	0	1
1	0.13	0.019	0.5	0.5	1	0.5	0.001	1	1	0.015	1	0	0.42	0.001	1
0	0.104	0.357	0	0	0.538	0.875	0.035	1	1	0.06	0	0	0.025	0.015	1
1	0.294	0.006	0.5	0.5	0.538	0.875	0.114	1	1	0.015	1	0	0.216	0.08	1
1	0.261	0.018	0	0	0.538	0.5	0.061	1	1	0.164	0	0	0.016	0.005	1
1	0.181	0.214	0	0	0.538	0.5	0.035	1	1	0.045	0	0	0	0	1
1	0.403	0.058	0	0	0.538	0.5	0.053	1	1	0.149	0	0	0.093	0.047	1
1	0.402	0.214	0	0	0.462	0.5	0.045	1	1	0.075	1	0	0.054	0.011	1
1	0.284	0.03	0	0	1	0.5	0.047	1	1	0.119	1	0	0.152	0.033	1
1	0.433	0.001	0	0	0.692	0.5	0.001	0	1	0.015	0	1	0.28	0	1
1	0.552	0.152	0	0	0.462	0.5	0.004	1	0	0	1	0	0.113	0	1
1	0.3	0.321	0.5	0.5	0.615	0.875	0.184	1	0	0	1	0	0.077	0	1
0	0.227	0.536	0.5	0.5	0.692	1	0	1	0	0	0	0	0	0.132	1
1	0.947	0.634	0	0	0	0	0	1	0	0	1	0	0	0	1
1	0.799	0.714	0	0	1	0.875	0.614	1	1	0.134	1	0	0	0.01	1
1	0.6	0.536	0	0	0.538	0.5	0.298	1	1	0.134	0	0	0	0	1
1	0.205	0.063	0.5	0.5	0.538	0.5	0.035	1	1	0.075	1	0	0.08	0.058	1
1	0.184	0.021	0	0	0.538	0.5	0.01	1	1	0.104	1	0	0.048	0.051	1
1	0.21	0.027	0	0	0.538	0.875	0.149	1	1	0.045	1	0	0.156	0.002	1
1	0.324	0.188	0	0	0.615	0.5	0.003	0	0	0	1	0	0.145	0	1
1	0.396	0.008	0	0	0.231	0.5	0.003	1	0	0	1	0	0.14	0	1
0	0.513	0.107	0	0	0.538	0.5	0.083	1	1	0.119	1	0	0.198	0.042	1
0	0.123	0.214	0	0	0.385	0.5	0.088	1	1	0.045	0	0	0.04	0.009	1
1	0.107	0.086	0	0	0.538	0.5	0.07	1	1	0.164	1	0	0.1	0.03	1
0	0.25	0.016	0	0	0.231	0.5	0.019	1	1	0.06	0	0	0.19	0.005	1
1	0.038	0.001	0	0	0.538	0.5	0.001	0	0	0	0	0	0	0	1
1	0.142	0.006	0	0	0.538	0.25	0.079	0	0	0	1	1	0	0	1
1	0.295	0.268	0	0	0.692	0.375	0.056	1	0	0	1	1	0.21	0	0
0	0.394	0.179	0	0	0.923	0.5	0.474	1	0	0	1	0	0.49	0	0
1	0.484	0.018	0	0	0.462	0.5	0.377	1	0	0	0	1	0.2	0	0
1	0.493	0.25	0.5	0.5	0.538	0.5	0.057	0	0	0	0	0	0.08	0	0
1	0.11	0.189	0	0	0.769	0.5	0.013	1	1	0.015	0	0	0.08	0	0
1	0.323	0.232	0	0	0.385	0.5	0.004	1	0	0	1	0	0.222	0	0
0	0.086	0.021	0.5	0.5	0.385	0.5	0.021	1	0	0	1	0	0.08	0	0
1	0.126	0.042	0.5	0.5	0.231	0.5	0.088	1	1	0.015	0	0	0.09	0	0
1	0.123	0.348	0	0	0.538	0.5	0.009	1	0	0	0	0	0.07	0	0
1	0.569	0.679	0	0	0	0	0	1	1	0.015	0	0	0.047	0	0
0	0.221	0.054	0	0	0.462	0.5	0.07	1	0	0	0	1	0.184	0	0
1	0.414	0.018	0	0	0.462	0.5	0.009	1	0	0	0	1	0.144	0	0
1	0.214	0.022	0	0	0.385	0.5	0.016	1	0	0	1	0	0.1	0	0
1	0.372	0.143	0	0	0.538	0.375	0.175	1	0	0	1	1	0.14	0	0
1	0.321	0.161	0	0	0.385	0.5	0.035	1	0	0	1	0	0.12	0	0
0	0.56	0.054	0	0	0.154	0.25	0	1	0	0	1	0	0.05	0	0
1	0.774	0.455	0.5	0.5	0.538	0.875	0.175	1	0	0	0	0	0.056	0	0
1	0.28	0.554	0	0	0.538	0.5	0.018	1	0	0	0	0	0.06	0	0
1	0.612	0.049	0.5	0.5	0.538	0.875	0.332	1	0	0	1	0	0.1	0.001	0
1	0.238	0.054	0.5	0.5	0.538	0.5	0.053	1	0	0	1	0	0	0.002	0
0	0.235	0.126	0	0	0.308	0.375	0.018	1	0	0	1	0	0.086	0	0
1	0.147	0.022	0.5	0.5	0.385	0.5	0.004	1	0	0	0	0	0.09	0	0
0	0.139	0.393	0.5	0.5	0.769	0.5	0.105	1	0	0	1	0	0.134	0	0
0	0.234	0.036	0	0	0.769	0.5	0.035	1	1	0.03	1	0	0.084	0.005	0
1	0.377	0.063	0.5	0.5	0.538	0.375	0.009	1	0	0	1	0	0.082	0.004	0
1	0.341	0.589	0.5	0.5	0.538	0.5	0.14	1	0	0	0	0	0.04	0	0
1	0.078	0.179	0	0	0.769	0.5	0.013	1	1	0.03	0	0	0	0	0
1	0.179	0.429	0	0	0.231	0.5	0.079	1	1	0.03	1	0	0.06	0	0
1	0.223	0.143	0.5	0.5	0.308	0.875	0.202	1	1	0.03	1	0	0.038	0	0
1	0.652	0.554	0	0	0.692	1	0	1	1	0.299	0	0	0.076	0.001	0
1	0.238	0.042	0	0	0.231	0.5	0.018	1	0	0	0	1	0.14	0	0
0	0.179	0.393	0.5	0.5	0.385	0.5	0.158	1	0	0	0	0	0.06	0	0
1	0.431	0.08	0.5	0.5	1	0.875	0.351	1	0	0	1	0	0.088	0	0
0	0.095	0.027	0	0	0.538	0.5	0.028	1	1	0.075	1	0	0.07	0	0
1	0.245	0.125	0	0	0.615	0.5	0.123	1	1	0.045	1	0	0.165	0	0
0	0.171	0.037	0.5	0.5	0	0	0.018	1	1	0.045	0	0	0.09	0.001	0
1	0.172	0.446	0	0	0.615	0.5	0.031	1	0	0	1	0	0.13	0	0
0	0.317	0.027	0	0	0.231	0.375	0.035	1	1	0.045	1	0	0.106	0	0
1	0.11	0.045	0.5	0.5	0.538	0.875	0.048	1	1	0.045	1	0	0.07	0.002	0
0	0.185	0.04	0	0	0.769	0.5	0.045	1	1	0.03	0	0	0.1	0	0
1	0.381	0.25	0	0	0.769	0.875	0.404	1	1	0.104	1	0	0.15	0	0
